Zip,Total,White,Black,Asian,Biracial,Other,state_name,Male,Female,Age,Home Price,Houses,Household Income
97101,4024,3552,7,50,293,122,Oregon,2074,1950,40.9,284700.0,1382.0,70928.0
97351,10585,9505,19,33,313,715,Oregon,5191,5394,29.3,182000.0,3625.0,58857.0
97378,8345,7090,337,148,325,445,Oregon,4783,3562,40.8,203700.0,2356.0,68079.0
97394,5028,4800,0,1,165,62,Oregon,2376,2652,58.0,251000.0,2313.0,54907.0
97403,13021,10745,260,860,787,369,Oregon,6542,6479,21.9,358900.0,3982.0,77342.0
97413,955,865,7,19,60,4,Oregon,440,515,55.9,291100.0,468.0,60880.0
97414,202,202,0,0,0,0,Oregon,158,44,53.5,,152.0,10921.0
97441,382,376,0,0,6,0,Oregon,133,249,32.5,241100.0,158.0,41582.0
97452,1650,1539,10,41,18,42,Oregon,816,834,47.3,215200.0,640.0,74985.0
97454,1389,1304,5,11,22,47,Oregon,700,689,47.5,268000.0,531.0,89236.0
97457,10189,9095,43,59,537,455,Oregon,5123,5066,47.0,163800.0,3991.0,56102.0
97469,2878,2503,3,0,282,90,Oregon,1388,1490,40.8,156300.0,1052.0,48851.0
97477,37031,32755,314,680,1973,1309,Oregon,18510,18521,38.1,194600.0,15811.0,53674.0
97487,8878,7717,34,137,768,222,Oregon,4246,4632,44.9,226200.0,3394.0,63318.0
97497,1561,1540,0,0,10,11,Oregon,810,751,50.4,235100.0,658.0,46550.0
97499,1800,1683,0,0,87,30,Oregon,897,903,50.4,179100.0,776.0,45970.0
97116,26767,21656,152,981,1600,2378,Oregon,13180,13587,35.4,299100.0,9363.0,77683.0
97125,296,285,0,0,11,0,Oregon,145,151,27.7,413900.0,59.0,126629.0
97144,76,76,0,0,0,0,Oregon,43,33,52.5,314300.0,34.0,52603.0
97130,363,353,0,7,3,0,Oregon,191,172,65.2,422100.0,232.0,61794.0
97131,2661,2561,9,21,15,55,Oregon,1408,1253,53.5,256800.0,1201.0,74702.0
97134,175,175,0,0,0,0,Oregon,106,69,60.8,,106.0,74093.0
97146,6457,5942,74,104,269,68,Oregon,3268,3189,41.7,265400.0,2429.0,71966.0
97147,321,288,0,0,5,28,Oregon,128,193,62.8,274200.0,157.0,60319.0
97202,42822,36375,631,2363,2786,667,Oregon,20389,22433,36.5,494000.0,18402.0,100566.0
97218,15647,11108,1511,1112,1401,515,Oregon,7554,8093,34.5,330900.0,5481.0,71324.0
97227,4759,3606,566,202,207,178,Oregon,2499,2260,34.8,508100.0,2350.0,90736.0
97303,40633,34272,139,502,3088,2632,Oregon,19844,20789,37.0,237200.0,14608.0,76629.0
97325,6948,6385,0,86,345,132,Oregon,3210,3738,40.1,232900.0,2327.0,72415.0
97327,3341,3174,0,0,99,68,Oregon,1597,1744,42.6,217400.0,1305.0,73701.0
97007,72592,52782,2371,8854,3456,5129,Oregon,35603,36989,36.9,344700.0,25312.0,100711.0
97019,3084,2775,39,36,111,123,Oregon,1550,1534,51.4,376500.0,1264.0,83990.0
97536,932,815,0,8,64,45,Oregon,523,409,56.7,174000.0,448.0,46744.0
97540,8349,7746,2,284,195,122,Oregon,3833,4516,42.4,238000.0,3756.0,53614.0
97601,22451,19722,311,215,920,1283,Oregon,11501,10950,39.5,171300.0,9681.0,57726.0
97818,4176,3664,0,28,84,400,Oregon,2028,2148,30.5,132300.0,1436.0,63723.0
97639,857,814,0,43,0,0,Oregon,389,468,54.7,138400.0,330.0,93131.0
97712,71,71,0,0,0,0,Oregon,38,33,31.2,,22.0,
97753,2377,2346,0,0,31,0,Oregon,1207,1170,57.2,457400.0,962.0,105210.0
97869,833,742,0,0,36,55,Oregon,409,424,54.4,133900.0,359.0,50286.0
97877,257,254,0,0,1,2,Oregon,145,112,64.0,136100.0,180.0,32347.0
97360,2181,1773,3,23,377,5,Oregon,960,1221,48.2,174100.0,936.0,47040.0
97362,4393,3730,24,25,126,488,Oregon,2143,2250,39.5,246400.0,1535.0,66582.0
97367,9431,8338,19,231,391,452,Oregon,4323,5108,50.9,233900.0,4375.0,48622.0
97370,8526,7441,149,149,459,328,Oregon,4252,4274,41.3,280000.0,3262.0,85703.0
97380,2904,1869,3,8,352,672,Oregon,1339,1565,42.5,155900.0,1082.0,58434.0
97392,6671,6128,5,50,445,43,Oregon,3428,3243,37.5,263200.0,2376.0,84979.0
97404,34390,30345,235,576,1930,1304,Oregon,16779,17611,40.6,236300.0,13391.0,74424.0
97405,46270,40326,412,1479,2380,1673,Oregon,22190,24080,42.7,316200.0,19468.0,87836.0
97410,736,708,0,0,5,23,Oregon,416,320,50.7,341700.0,373.0,58876.0
97415,14059,12525,77,117,916,424,Oregon,6920,7139,56.4,268700.0,6561.0,57362.0
97416,1162,1125,0,0,30,7,Oregon,617,545,35.3,208900.0,391.0,65919.0
97430,347,322,0,0,13,12,Oregon,174,173,48.8,212500.0,162.0,57173.0
97435,2137,1956,0,0,85,96,Oregon,1087,1050,48.4,164300.0,901.0,57980.0
97439,14413,13346,23,201,428,415,Oregon,6711,7702,59.8,224500.0,6912.0,58141.0
97442,1878,1673,0,0,143,62,Oregon,871,1007,49.8,142500.0,842.0,44955.0
97443,2194,2107,26,7,47,7,Oregon,1073,1121,40.9,261400.0,784.0,72710.0
97446,5761,4815,0,0,455,491,Oregon,2870,2891,33.2,202300.0,1783.0,64840.0
97447,373,373,0,0,0,0,Oregon,204,169,61.7,87900.0,225.0,34353.0
97450,296,296,0,0,0,0,Oregon,125,171,59.6,253300.0,176.0,50649.0
97451,339,334,0,5,0,0,Oregon,180,159,56.1,363000.0,126.0,122686.0
97479,9550,8973,95,112,218,152,Oregon,4825,4725,46.9,163600.0,3923.0,53680.0
97498,1539,1343,6,11,19,160,Oregon,730,809,58.0,293100.0,752.0,55519.0
97525,4450,4256,0,34,134,26,Oregon,2286,2164,53.0,240900.0,1818.0,62988.0
97635,138,90,0,0,48,0,Oregon,74,64,61.7,133300.0,90.0,27910.0
97641,1286,1242,0,25,0,19,Oregon,674,612,61.0,114600.0,681.0,41451.0
97701,68204,63499,422,1366,2088,829,Oregon,33092,35112,40.6,391400.0,27943.0,90896.0
97722,103,96,0,0,0,7,Oregon,53,50,46.1,,43.0,61502.0
97733,427,412,0,0,0,15,Oregon,205,222,59.1,116300.0,233.0,42807.0
97737,655,655,0,0,0,0,Oregon,378,277,57.6,,303.0,49507.0
97741,12341,9963,175,102,387,1714,Oregon,6460,5881,37.0,180500.0,4137.0,61368.0
97750,283,270,0,0,5,8,Oregon,153,130,60.7,166700.0,140.0,57951.0
97756,37540,34531,297,163,1237,1312,Oregon,18216,19324,40.8,270100.0,14562.0,68465.0
97760,7117,6594,43,15,262,203,Oregon,3605,3512,55.7,249400.0,2935.0,71309.0
97906,309,307,0,0,2,0,Oregon,144,165,35.9,175000.0,123.0,62327.0
97913,4947,4536,15,36,125,235,Oregon,2585,2362,30.4,115900.0,1750.0,52602.0
97015,23027,18488,237,1819,1388,1095,Oregon,11369,11658,35.6,338200.0,8675.0,89869.0
97123,48770,35871,1005,3536,3774,4584,Oregon,24303,24467,35.9,309200.0,16146.0,89940.0
97037,881,815,0,23,23,20,Oregon,459,422,52.0,169500.0,411.0,54797.0
97065,517,493,2,0,17,5,Oregon,281,236,56.4,151700.0,265.0,70233.0
97113,14838,10903,136,270,631,2898,Oregon,7580,7258,33.7,241500.0,4478.0,76899.0
97133,4286,4012,16,98,113,47,Oregon,2097,2189,43.3,395000.0,1611.0,115342.0
97138,10293,9304,62,139,422,366,Oregon,4991,5302,43.6,286100.0,4334.0,64171.0
97326,1112,1094,0,0,8,10,Oregon,594,518,52.7,286300.0,391.0,69223.0
97204,1100,771,168,4,112,45,Oregon,805,295,43.8,470400.0,417.0,35474.0
97212,26699,22609,1512,801,1624,153,Oregon,12647,14052,40.0,635000.0,10888.0,136986.0
97215,18676,16514,166,773,824,399,Oregon,9031,9645,40.3,478800.0,7772.0,105871.0
97321,26382,24232,50,418,1082,600,Oregon,12941,13441,41.5,258800.0,10450.0,83388.0
97350,223,220,0,0,2,1,Oregon,92,131,51.4,,91.0,52215.0
97814,12433,11441,143,103,222,524,Oregon,6455,5978,43.8,153800.0,5201.0,63407.0
97835,276,267,0,3,2,4,Oregon,137,139,38.5,164400.0,109.0,59680.0
97867,723,704,0,0,8,11,Oregon,339,384,39.9,149200.0,280.0,54735.0
97874,414,404,0,6,4,0,Oregon,205,209,58.2,175000.0,177.0,43647.0
97905,143,143,0,0,0,0,Oregon,78,65,60.8,208300.0,70.0,75073.0
97907,462,436,0,14,4,8,Oregon,230,232,50.0,82900.0,224.0,53526.0
97918,4141,3937,0,62,15,127,Oregon,1943,2198,38.7,154500.0,1530.0,55840.0
97857,584,563,0,3,16,2,Oregon,279,305,46.6,267000.0,212.0,53701.0
97032,5131,4204,5,134,88,700,Oregon,2584,2547,33.3,230900.0,1674.0,70122.0
97023,10032,9438,7,221,248,118,Oregon,4938,5094,41.7,335000.0,3739.0,86297.0
97024,10383,8786,401,327,311,558,Oregon,5125,5258,39.7,262400.0,4081.0,72989.0
97028,166,157,9,0,0,0,Oregon,125,41,61.2,351400.0,93.0,78339.0
97041,2825,2570,15,66,53,121,Oregon,1539,1286,40.1,338500.0,804.0,81499.0
97060,22609,18466,393,1150,943,1657,Oregon,11479,11130,33.7,281500.0,7458.0,83776.0
97111,3543,3109,11,57,175,191,Oregon,1657,1886,39.1,330400.0,1273.0,69661.0
97119,4649,4068,17,125,192,247,Oregon,2481,2168,52.5,376300.0,1614.0,112056.0
97145,381,357,0,1,23,0,Oregon,209,172,62.6,767200.0,179.0,67449.0
97203,34365,26324,2704,1656,2359,1322,Oregon,16971,17394,32.1,319300.0,12198.0,75017.0
97206,51698,40723,983,4843,3044,2105,Oregon,25995,25703,37.4,319400.0,20247.0,76845.0
97209,17585,14638,788,949,905,305,Oregon,9539,8046,39.2,472600.0,12047.0,87462.0
97389,1708,1651,0,2,34,21,Oregon,807,901,39.0,229700.0,601.0,83764.0
97424,17854,16557,143,50,756,348,Oregon,8799,9055,45.1,207800.0,7259.0,57383.0
97426,9635,8703,37,30,401,464,Oregon,4627,5008,42.9,234200.0,3758.0,69596.0
97434,930,874,0,13,43,0,Oregon,440,490,45.8,245400.0,322.0,44293.0
97458,4475,4051,0,20,263,141,Oregon,2220,2255,57.8,159700.0,1955.0,52181.0
97462,3765,3644,10,1,98,12,Oregon,1826,1939,55.4,249400.0,1638.0,60121.0
97465,2003,1961,0,0,11,31,Oregon,977,1026,57.6,183200.0,1044.0,52277.0
97466,1116,991,0,0,76,49,Oregon,468,648,45.5,100000.0,443.0,39018.0
97488,1206,1031,52,18,62,43,Oregon,638,568,57.4,322900.0,491.0,85473.0
97490,258,258,0,0,0,0,Oregon,136,122,53.0,269400.0,86.0,56485.0
97503,12338,10797,90,64,1073,314,Oregon,6163,6175,35.3,172200.0,3895.0,59318.0
97522,620,587,0,5,18,10,Oregon,337,283,47.8,187500.0,273.0,67510.0
97523,5586,5358,36,82,80,30,Oregon,2641,2945,54.6,203500.0,2571.0,46195.0
97543,646,615,0,31,0,0,Oregon,333,313,53.0,287200.0,274.0,51276.0
97544,2274,1957,28,0,279,10,Oregon,1124,1150,50.6,303700.0,974.0,48935.0
97731,348,339,0,9,0,0,Oregon,189,159,39.8,282100.0,168.0,40472.0
97754,19803,18222,83,82,738,678,Oregon,9631,10172,46.1,191100.0,8299.0,54474.0
97620,167,167,0,0,0,0,Oregon,90,77,50.2,132500.0,85.0,63942.0
97621,283,120,0,0,0,163,Oregon,162,121,34.1,275600.0,75.0,44937.0
97622,499,399,0,0,56,44,Oregon,263,236,56.5,106000.0,218.0,41900.0
97623,2596,2423,27,0,56,90,Oregon,1393,1203,48.7,148900.0,1072.0,53569.0
97710,136,133,0,0,1,2,Oregon,62,74,47.0,265000.0,62.0,104606.0
97720,4360,4019,37,0,146,158,Oregon,2157,2203,47.2,90100.0,1951.0,54052.0
97735,94,94,0,0,0,0,Oregon,47,47,65.5,147500.0,44.0,27127.0
97910,589,549,0,0,6,34,Oregon,305,284,46.1,181300.0,248.0,68606.0
97004,4213,4039,0,65,45,64,Oregon,2188,2025,53.2,425300.0,1685.0,101251.0
97017,3405,3293,11,0,38,63,Oregon,1664,1741,44.2,326800.0,1074.0,95691.0
97838,26057,23088,73,58,589,2249,Oregon,13259,12798,33.3,170900.0,9175.0,67732.0
97021,965,929,0,0,33,3,Oregon,505,460,42.7,226300.0,425.0,74211.0
97845,2857,2698,7,10,91,51,Oregon,1452,1405,43.5,125900.0,1309.0,56023.0
97825,308,296,0,7,3,2,Oregon,167,141,46.0,148400.0,138.0,57904.0
97842,134,134,0,0,0,0,Oregon,69,65,53.8,527800.0,66.0,58315.0
97848,230,226,0,0,2,2,Oregon,123,107,53.2,253800.0,88.0,76947.0
97883,2375,2216,16,12,89,42,Oregon,1326,1049,42.9,146400.0,955.0,62838.0
97885,1310,1169,6,0,51,84,Oregon,662,648,55.1,178300.0,587.0,53495.0
97850,17180,15534,151,226,545,724,Oregon,8329,8851,35.7,178500.0,6907.0,67953.0
97864,237,226,0,4,7,0,Oregon,123,114,53.7,273100.0,112.0,42184.0
97029,335,317,2,0,4,12,Oregon,170,165,45.6,93800.0,129.0,89179.0
97001,354,352,0,0,2,0,Oregon,111,243,46.7,319200.0,78.0,57422.0
97013,23596,21293,22,436,692,1153,Oregon,11725,11871,39.6,316200.0,8652.0,86067.0
97022,3770,3686,23,0,61,0,Oregon,1847,1923,47.0,366800.0,1373.0,87613.0
97002,5795,5065,30,52,32,616,Oregon,2902,2893,47.7,353800.0,2185.0,93306.0
97005,26442,20177,509,1354,1440,2962,Oregon,12739,13703,35.2,298100.0,11156.0,68296.0
97914,19211,16594,335,286,758,1238,Oregon,10971,8240,36.0,135200.0,5959.0,55158.0
97011,556,556,0,0,0,0,Oregon,262,294,57.7,370500.0,276.0,53004.0
97018,2065,1805,26,37,109,88,Oregon,1042,1023,48.2,264000.0,821.0,79213.0
97837,58,58,0,0,0,0,Oregon,36,22,50.8,91500.0,28.0,45425.0
97856,336,326,0,0,10,0,Oregon,199,137,62.0,227500.0,178.0,57716.0
97205,7284,5918,252,462,413,239,Oregon,3716,3568,44.9,523600.0,4992.0,64671.0
97301,55448,41668,1161,1195,4754,6670,Oregon,29140,26308,33.6,160400.0,18286.0,52194.0
97375,1592,1388,0,0,156,48,Oregon,724,868,36.2,298100.0,447.0,75065.0
97429,838,827,0,0,9,2,Oregon,447,391,55.3,257100.0,318.0,60800.0
97467,4982,4532,36,26,226,162,Oregon,2410,2572,52.5,152300.0,2168.0,49338.0
97541,1552,1533,0,0,19,0,Oregon,905,647,51.1,267400.0,646.0,49351.0
97828,3112,2985,7,4,77,39,Oregon,1522,1590,50.7,194600.0,1426.0,61326.0
97016,6122,5518,103,36,326,139,Oregon,2826,3296,46.8,186200.0,2420.0,63366.0
97456,2684,2349,0,30,115,190,Oregon,1411,1273,47.9,268900.0,1078.0,79858.0
97632,1614,1450,33,9,28,94,Oregon,792,822,32.6,116200.0,545.0,63468.0
97865,1076,1043,0,0,4,29,Oregon,528,548,62.3,191900.0,547.0,58157.0
97873,261,254,0,0,3,4,Oregon,120,141,57.0,67800.0,125.0,56702.0
97876,883,850,0,10,19,4,Oregon,461,422,46.8,307000.0,343.0,78379.0
97880,327,279,0,14,16,18,Oregon,182,145,52.8,116700.0,128.0,54340.0
97886,1180,1064,0,18,37,61,Oregon,583,597,35.3,116900.0,453.0,69613.0
97901,720,672,0,6,6,36,Oregon,376,344,45.2,185000.0,296.0,56879.0
97903,137,137,0,0,0,0,Oregon,43,94,32.1,207500.0,42.0,117779.0
97420,27764,23807,267,352,1761,1577,Oregon,13095,14669,45.5,181500.0,11465.0,63222.0
97040,1546,1336,0,23,57,130,Oregon,766,780,40.0,384300.0,547.0,79003.0
97132,29546,26391,47,542,1186,1380,Oregon,14425,15121,36.7,319700.0,10403.0,82649.0
97232,12419,10417,424,542,773,263,Oregon,6013,6406,36.2,590700.0,6689.0,89620.0
97033,46,46,0,0,0,0,Oregon,34,12,55.2,,32.0,63250.0
97333,22994,19368,219,1978,919,510,Oregon,12147,10847,28.8,301400.0,9295.0,71459.0
97377,1110,1098,0,0,12,0,Oregon,605,505,34.3,305300.0,369.0,87108.0
97423,6703,6447,9,11,187,49,Oregon,3462,3241,50.0,177800.0,2790.0,57821.0
97267,32174,28666,601,746,1073,1088,Oregon,15605,16569,43.8,315700.0,13019.0,86880.0
97461,810,797,0,0,7,6,Oregon,446,364,40.3,305700.0,257.0,93838.0
97884,158,148,0,6,1,3,Oregon,70,88,56.9,154200.0,77.0,48726.0
97449,2074,1901,44,3,64,62,Oregon,1046,1028,62.7,175600.0,1096.0,52252.0
97501,45607,40424,166,366,1948,2703,Oregon,22067,23540,36.0,195600.0,17798.0,54811.0
97531,1075,997,0,0,78,0,Oregon,575,500,32.8,,404.0,68129.0
97627,630,529,0,0,69,32,Oregon,336,294,56.9,165200.0,268.0,62027.0
97758,99,79,0,0,13,7,Oregon,49,50,41.5,372700.0,41.0,56868.0
97063,893,835,7,0,44,7,Oregon,467,426,63.0,180400.0,474.0,83795.0
97057,14,14,0,0,0,0,Oregon,7,7,80.3,,9.0,21933.0
97086,31000,23051,592,4616,2170,571,Oregon,15294,15706,39.1,446400.0,11163.0,120447.0
97089,13662,12033,74,604,519,432,Oregon,6815,6847,42.7,404100.0,4632.0,107965.0
97208,0,0,0,0,0,0,Oregon,0,0,,,0.0,
97369,215,195,0,0,2,18,Oregon,98,117,63.6,235000.0,94.0,125819.0
97239,17666,14735,528,996,1003,404,Oregon,8516,9150,40.0,559400.0,8704.0,121579.0
97317,24516,18062,596,665,2726,2467,Oregon,12807,11709,36.6,237900.0,7675.0,75750.0
97322,36352,31641,311,605,1465,2330,Oregon,17800,18552,36.4,191100.0,13969.0,65320.0
97373,223,152,3,23,42,3,Oregon,223,0,38.7,,0.0,
97384,0,0,0,0,0,0,Oregon,0,0,,,0.0,
97388,818,778,0,19,14,7,Oregon,391,427,65.0,385900.0,413.0,86958.0
97471,30350,28432,113,613,923,269,Oregon,14662,15688,49.3,226300.0,12424.0,71380.0
97494,36,15,0,0,21,0,Oregon,15,21,,,15.0,
97495,1858,1735,0,97,20,6,Oregon,878,980,52.0,304300.0,728.0,82951.0
97127,4105,3624,0,39,151,291,Oregon,2009,2096,37.0,222600.0,1295.0,74210.0
97031,19161,16386,109,250,866,1550,Oregon,9387,9774,39.0,364000.0,7264.0,87325.0
97137,1380,1276,0,9,25,70,Oregon,703,677,37.6,371300.0,429.0,101234.0
97324,1297,1238,3,3,21,32,Oregon,612,685,48.8,212500.0,491.0,67056.0
96815,25268,10344,480,9861,2999,1584,Hawaii,12835,12433,43.7,522800.0,13376.0,84177.0
96002,33901,28190,704,1745,1575,1687,California,15804,18097,38.3,243600.0,12658.0,72499.0
96019,10111,8598,148,71,708,586,California,5108,5003,38.4,175000.0,3744.0,61324.0
96023,1114,952,16,0,32,114,California,600,514,42.0,109500.0,464.0,44995.0
96039,907,554,2,1,133,217,California,437,470,52.5,153600.0,449.0,53427.0
96048,713,655,0,0,7,51,California,331,382,58.8,313600.0,320.0,55162.0
96050,418,370,8,6,31,3,California,233,185,62.1,192700.0,223.0,46461.0
96051,1351,1131,4,51,111,54,California,656,695,53.6,229300.0,581.0,64685.0
96001,34571,30389,400,991,1197,1594,California,17041,17530,43.3,275000.0,13939.0,75684.0
96010,146,133,0,0,5,8,California,102,44,55.3,235400.0,57.0,46821.0
96011,162,132,3,0,10,17,California,90,72,44.8,127500.0,68.0,38553.0
96029,195,195,0,0,0,0,California,108,87,41.8,290000.0,73.0,50347.0
96041,2797,2317,22,57,39,362,California,1284,1513,50.5,285800.0,1239.0,47916.0
96046,165,165,0,0,0,0,California,86,79,60.9,,79.0,52967.0
96061,19,19,0,0,0,0,California,8,11,67.7,,11.0,
96075,331,278,7,0,23,23,California,229,102,52.3,187500.0,139.0,26874.0
96084,458,291,0,0,127,40,California,190,268,51.4,203900.0,161.0,48355.0
96013,4810,4305,30,89,36,350,California,2323,2487,39.1,143300.0,1745.0,55810.0
96022,16442,14454,101,254,683,950,California,7682,8760,41.0,234700.0,6218.0,66421.0
96032,2510,1918,12,101,224,255,California,1362,1148,46.9,246700.0,1067.0,62396.0
96047,851,776,0,1,37,37,California,482,369,55.0,254400.0,365.0,62405.0
96052,1493,1224,54,9,101,105,California,864,629,50.4,268500.0,584.0,53634.0
96054,339,326,0,0,0,13,California,190,149,49.9,252300.0,158.0,46169.0
96076,200,176,2,2,3,17,California,115,85,65.5,229400.0,84.0,47319.0
96103,1417,1367,0,6,16,28,California,664,753,64.6,298200.0,727.0,112605.0
96104,603,573,0,0,2,28,California,312,291,52.4,183800.0,259.0,52271.0
96106,209,197,0,12,0,0,California,108,101,62.6,452800.0,92.0,88218.0
96109,758,758,0,0,0,0,California,431,327,48.9,130800.0,407.0,56492.0
96113,1957,1219,354,37,108,239,California,1504,453,35.9,,390.0,49391.0
96125,184,184,0,0,0,0,California,82,102,67.6,433300.0,108.0,124229.0
96133,234,213,0,0,0,21,California,149,85,15.2,,51.0,24265.0
96137,3336,3031,17,10,83,195,California,1619,1717,56.9,184900.0,1591.0,66732.0
96712,7575,4644,12,816,1648,455,Hawaii,3985,3590,38.3,1112800.0,2500.0,122213.0
96728,453,204,4,100,140,5,Hawaii,216,237,51.7,239300.0,178.0,80412.0
96738,6728,3175,109,1203,1319,922,Hawaii,3290,3438,39.4,434500.0,2587.0,83931.0
96754,3112,1877,3,717,306,209,Hawaii,1554,1558,44.3,769400.0,986.0,109716.0
96761,23223,10532,73,6176,4848,1594,Hawaii,11904,11319,40.2,687300.0,7590.0,110413.0
96763,2826,532,30,1444,628,192,Hawaii,1455,1371,49.4,413600.0,1143.0,69856.0
96776,1302,412,0,384,482,24,Hawaii,700,602,52.8,324000.0,463.0,71118.0
96781,1229,381,0,563,241,44,Hawaii,549,680,46.4,186400.0,455.0,81291.0
96785,3322,1489,0,510,704,619,Hawaii,1772,1550,57.1,206000.0,1467.0,58466.0
96818,59482,19853,3935,21890,10523,3281,Hawaii,30167,29315,31.2,499600.0,18286.0,91888.0
96821,18539,4172,46,10015,3731,575,Hawaii,9164,9375,50.5,1076600.0,6365.0,164225.0
96091,578,525,0,2,8,43,California,307,271,59.0,364000.0,330.0,58480.0
96096,732,659,2,1,6,64,California,394,338,50.3,318100.0,291.0,69295.0
96006,380,350,0,0,8,22,California,186,194,52.6,141200.0,166.0,65125.0
96105,93,93,0,0,0,0,California,35,58,73.7,,77.0,45177.0
96119,59,59,0,0,0,0,California,22,37,28.8,,21.0,34281.0
96148,696,696,0,0,0,0,California,419,277,29.5,850800.0,210.0,77385.0
96007,23106,19913,264,292,1138,1499,California,11679,11427,39.3,213000.0,9051.0,59048.0
94131,29902,19393,1323,5564,1912,1710,California,16425,13477,40.9,1168900.0,13284.0,183275.0
94526,32539,27377,318,3500,1017,327,California,15955,16584,47.6,1027900.0,12233.0,196006.0
94951,4571,3599,114,135,287,436,California,2157,2414,49.4,811500.0,1811.0,113090.0
94806,64410,28120,9587,11499,3093,12111,California,32316,32094,34.8,365800.0,19773.0,75073.0
94903,30048,22778,565,2359,2342,2004,California,14637,15411,47.4,808600.0,12139.0,141212.0
94930,8678,7725,27,386,479,61,California,3902,4776,48.2,848400.0,3810.0,133318.0
94954,38414,29803,370,2345,1689,4207,California,19095,19319,40.8,565600.0,13754.0,110095.0
94063,34503,15476,801,2887,1426,13913,California,18648,15855,33.7,776600.0,10092.0,100244.0
94025,42788,30015,1690,5805,2143,3135,California,20405,22383,38.1,1950600.0,14964.0,225722.0
94963,498,498,0,0,0,0,California,210,288,41.4,801500.0,172.0,192160.0
94085,23612,9923,609,9268,893,2919,California,12623,10989,31.6,865400.0,8361.0,148129.0
94158,7291,3419,372,2869,297,334,California,3491,3800,34.0,1072700.0,3812.0,161731.0
94503,20306,7888,1560,7306,1478,2074,California,10091,10215,37.3,468400.0,5442.0,119500.0
94505,16251,12639,807,1024,944,837,California,7813,8438,41.2,573400.0,5473.0,138354.0
94516,148,117,0,0,25,6,California,86,62,53.5,541700.0,66.0,87712.0
94528,307,307,0,0,0,0,California,162,145,72.2,,163.0,156290.0
94531,43788,15795,10710,6978,4480,5825,California,21221,22567,35.4,403800.0,12507.0,107115.0
94534,38444,21038,3395,8470,2784,2757,California,18635,19809,42.1,473600.0,12979.0,136486.0
94548,501,501,0,0,0,0,California,293,208,38.8,931400.0,197.0,129383.0
94551,45753,31082,871,8723,3038,2039,California,22862,22891,36.8,656000.0,15530.0,134851.0
94573,31,31,0,0,0,0,California,21,10,29.5,,10.0,
94575,1170,758,58,125,158,71,California,380,790,20.0,,0.0,
94582,42059,13393,1251,24287,2391,737,California,21177,20882,38.2,1014400.0,13620.0,187191.0
94597,22734,16333,391,4146,1333,531,California,11470,11264,39.9,719700.0,10388.0,127962.0
94613,861,424,42,208,96,91,California,26,835,19.8,,4.0,
94720,2971,1174,57,1414,148,178,California,1402,1569,19.6,,22.0,367682.0
94850,0,0,0,0,0,0,California,0,0,,,0.0,
94957,1400,1298,13,29,55,5,California,723,677,49.3,,474.0,372571.0
95834,28229,10557,4807,6844,1934,4087,California,13797,14432,32.1,327200.0,10141.0,76706.0
95460,2277,2025,0,141,90,21,California,1245,1032,58.8,425000.0,1129.0,87951.0
95494,125,93,10,0,0,22,California,56,69,42.1,,47.0,74860.0
95527,570,545,0,0,6,19,California,295,275,60.9,253900.0,309.0,51211.0
95585,483,409,12,11,3,48,California,244,239,50.7,336800.0,224.0,33679.0
95615,999,612,144,15,75,153,California,598,401,40.9,,289.0,77857.0
95692,5152,4416,11,149,435,141,California,2689,2463,39.1,259000.0,1787.0,93803.0
95742,11921,6245,770,3650,932,324,California,6077,5844,33.2,400500.0,3507.0,128879.0
95961,27728,19477,703,1995,2506,3047,California,14141,13587,31.9,230800.0,8821.0,67343.0
95121,38102,9547,1274,21609,1733,3939,California,18939,19163,39.0,662900.0,9709.0,124432.0
95461,2440,2191,65,8,63,113,California,1213,1227,45.8,244400.0,1037.0,64632.0
95542,2072,2004,34,1,28,5,California,1058,1014,47.9,518500.0,1024.0,46125.0
95543,664,542,4,0,86,32,California,319,345,51.3,200000.0,267.0,44991.0
95547,978,918,0,0,39,21,California,401,577,50.8,410600.0,436.0,73777.0
95549,1050,1013,1,20,14,2,California,558,492,37.9,447700.0,364.0,80206.0
95554,287,270,0,17,0,0,California,148,139,43.2,625000.0,120.0,61095.0
95558,423,346,0,12,35,30,California,217,206,50.3,436400.0,198.0,78638.0
95565,772,626,0,3,55,88,California,402,370,29.6,295800.0,301.0,52098.0
95568,253,152,15,1,30,55,California,153,100,52.4,265600.0,78.0,48314.0
95605,14960,10193,1039,900,1126,1702,California,7763,7197,31.4,256100.0,4925.0,63045.0
95618,26743,17504,416,5834,1746,1243,California,13077,13666,31.7,646500.0,9571.0,135597.0
95054,24264,7176,798,14019,992,1279,California,12545,11719,33.3,901100.0,8360.0,160106.0
95219,29668,16064,2850,6323,2606,1825,California,14752,14916,37.8,363900.0,10895.0,119916.0
95355,59028,43769,3176,5025,2564,4494,California,29196,29832,38.9,291500.0,21291.0,83558.0
95450,298,266,12,2,0,18,California,167,131,50.8,495800.0,160.0,77358.0
95589,982,977,0,1,4,0,California,580,402,51.8,391100.0,503.0,55621.0
95322,10546,7631,38,111,359,2407,California,5118,5428,34.7,239200.0,3288.0,71451.0
95148,48854,9944,1494,29307,1766,6343,California,23814,25040,39.7,800300.0,12092.0,146982.0
95073,10949,9646,51,232,533,487,California,5389,5560,43.5,785000.0,3926.0,121431.0
95139,7293,4341,91,1422,856,583,California,3768,3525,38.0,715300.0,2249.0,148439.0
